inventory_id,event_name,venue_name,event_date,event_id,quantity,section,row,seats,barcodes,internal_notes,public_notes,tags,list_price,face_price,taxed_cost,cost,hide_seats,in_hand,in_hand_date,instant_transfer,files_available,split_type,custom_split,stock_type,zone,shown_quantity,passthrough,mapping_id
05006129E6C33E60-209-15-3,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,7,209,15,"3,4,5,6,7,8,9",651962334784605354773254|810123676193683193085470|297783753707595815000286|270759173633509240671779|193552847255799726545540|611951992670590323421662|737691726271435373434745,These are internal notes. @sec[209],These are 15 Row,john drew don,52.39,28.75,47.629999999999995,47.629999999999995,Y,N,2025-07-31,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
05006129E6C33E60-209-16-10,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,15,209,16,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",338271021882963143802940|787981082541206893449589|285735810369388804330657|871942396091399585706626|895220322683546277407903|646159743714438108607467|190414654997247322380441|386899283571573037243873|496066756210778482218750|937229554333620443309863|49163400047896025951546|932127956030368196765768|628205426065992622971790|946085295167414511728193|553666720898302656491685,These are internal notes. @sec[209],These are 16 Row,john drew don,51.81,28.75,47.096666666666664,47.096666666666664,Y,N,2025-07-31,N,Y,CUSTOM,"8,15",MOBILE_TRANSFER,N,8,128shd8923kjej47,
05006129E6C33E60-209-3-19,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,2,209,3,"19,20",170272817517828633630090|614085481741644501558468,These are internal notes. @sec[209],These are 3 Row,john drew don,80.00,48.75,72.73,72.73,Y,N,2025-07-31,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47,
05006129E6C33E60-210-10-10,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,9,210,10,"10,11,12,13,14,15,16,17,18",991012187893650301098457|256625783853867608454929|310032465014953961538826|485020372671344395257631|452641408832252558519797|99160929278719841942894|667885547445871798491838|18629245955358635008402|310367234283225467345218,These are internal notes. @sec[210],These are 10 Row,john drew don,58.36,33.75,53.05777777777778,53.05777777777778,Y,N,2025-07-31,N,Y,CUSTOM,"5,9",MOBILE_TRANSFER,N,5,128shd8923kjej47,
05006129E6C33E60-210-10-25,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,2,210,10,"25,26",726028777224954198652942|278168206418324765071425,These are internal notes. @sec[210],These are 10 Row,john drew don,61.36,33.75,55.78,55.78,Y,N,2025-07-31,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47,
05006129E6C33E60-210-10-3,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,7,210,10,"3,4,5,6,7,8,9",829253405500213284456148|469411564516333755029253|902913664698995416200032|324955021392226647376583|872476724118801023144421|84733609059908914588420|474872650837747950694651,These are internal notes. @sec[210],These are 10 Row,john drew don,58.61,33.75,53.28,53.28,Y,N,2025-07-31,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
05006129E6C33E60-210-11-15,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,12,210,11,"15,16,17,18,19,20,21,22,23,24,25,26",91186263481300966846353|347495080289546967458910|713361547528743612589674|879681815366571736550516|693515868344587090457608|263173269396860005383026|736344950257123766123796|873905716737731757459819|381943347476257063103544|90755245478985929958332|208939884250766080128318|980324988992266270813883,These are internal notes. @sec[210],These are 11 Row,john drew don,58.15,33.75,52.86333333333333,52.86333333333333,Y,N,2025-07-31,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
05006129E6C33E60-210-11-4,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,6,210,11,"4,5,6,7,8,9",708031898184245129920388|179102498267874654030864|533666429427635180230216|78313498774989542042730|685897264062717361914636|508033824265198200825177,These are internal notes. @sec[210],These are 11 Row,john drew don,58.79,33.75,53.44666666666667,53.44666666666667,Y,N,2025-07-31,N,Y,CUSTOM,"3,6",MOBILE_TRANSFER,N,3,128shd8923kjej47,
05006129E6C33E60-210-12-10,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,17,210,12,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",37713692348810346211768|368981270293133783876393|626258594959842543403555|753442372666674008456922|768590886451859172070273|942203274936386199150284|483194459395791622141275|336143720474188063463455|740630728979293038460763|262596095745271222150570|226464420408786621410863|22353264849731020983302|949928796708155039481691|150604122354220439937583|316802181293903202003943|794758020588211934220999|107101428494224797616086,These are internal notes. @sec[210],These are 12 Row,john drew don,57.96,33.75,52.69176470588235,52.69176470588235,Y,N,2025-07-31,N,Y,CUSTOM,"9,17",MOBILE_TRANSFER,N,9,128shd8923kjej47,
05006129E6C33E60-210-13-10,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,17,210,13,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",492243333205769119681519|157438704123814223913869|765576986482817468376265|21313916800327270332707|80763013160206910544808|984474046306985366130595|330330292152160265744589|17386374014120481157507|166866682505702388826611|790484705542952835266710|903753980492584657133144|211083086661891999397426|459440667091875179701391|438856708727573307276978|732061189578505683381504|183321962573827068625077|145497542070458389939676,These are internal notes. @sec[210],These are 13 Row,john drew don,57.96,33.75,52.69176470588235,52.69176470588235,Y,N,2025-07-31,N,Y,CUSTOM,"9,17",MOBILE_TRANSFER,N,9,128shd8923kjej47,
